Filename,Anomaly_Score,MSE,SSIM_Delta,Is_Anomaly
tile_3335.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33354.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33362.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33364.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3312.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33139.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3315.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33150.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33151.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33168.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33174.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33182.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33183.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33442.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33465.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33491.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33493.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33498.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33507.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33515.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33269.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33279.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33281.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33286.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33297.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33300.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33304.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33311.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33329.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33578.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33587.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33596.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3361.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33613.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33632.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33650.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33369.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33372.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33374.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33377.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33382.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_334.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33400.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33408.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33420.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33719.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33720.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33728.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33733.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33734.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33744.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33749.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33517.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33520.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33538.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33541.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33551.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33559.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33566.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33569.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33572.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33803.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33810.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33818.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33829.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33850.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33854.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33880.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33651.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33659.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33668.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33675.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33677.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33679.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1843.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33707.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33718.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33922.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33923.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33948.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33952.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33953.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33973.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33983.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33999.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33750.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33755.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33766.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33772.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33774.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33785.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33797.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33802.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_34089.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_34090.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_34093.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_34098.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_10249.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3461.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_347.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3472.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33885.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33888.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33894.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33896.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33899.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33901.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33904.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_33914.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_10082.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1023.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_358.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_10095.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_941.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3598.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3603.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3625.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3629.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_340.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_34004.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_34054.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_34058.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_34069.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_34082.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_34087.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3774.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1554.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1563.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1565.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_18440.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2111.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2112.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_18444.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_21234.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2125.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3476.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3485.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3489.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_35.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3518.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3519.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1845.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2105.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_21060.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1571.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1581.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_15824.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3652.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3664.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_369.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3703.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1848.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_372.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_9377.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_9378.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_376.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_9390.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_405.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4050.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_9399.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3780.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3789.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3796.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3804.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_381.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3818.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3830.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3838.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3840.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3850.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3860.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_94.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_389.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_20874.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_9403.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2095.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_21.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25036.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3959.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3968.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_397.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3976.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3981.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_3997.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4014.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4020.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4037.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4045.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4049.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4312.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4313.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4319.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4325.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_408.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25064.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4143.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4146.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4168.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4169.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4171.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4178.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4181.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2083.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25076.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_20871.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4495.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_450.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2078.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_15825.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_15829.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1592.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1593.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1595.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4189.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4196.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4207.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4210.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4217.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25211.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25218.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25222.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4659.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4665.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4667.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4676.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4702.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4362.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4363.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4369.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25232.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25234.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25240.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_445.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_446.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1365.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4478.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4485.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4733.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12188.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12189.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1221.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1228.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1234.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12358.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_451.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4522.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4524.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4537.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4554.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4555.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4560.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1369.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1371.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4834.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4841.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4842.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4847.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4863.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4864.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4895.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25390.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_254.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4706.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4708.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4723.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4724.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4727.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4728.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4730.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2540.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_16172.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_16177.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_16181.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2054.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2063.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25405.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25406.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25412.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_20695.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_20701.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_20703.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25425.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25428.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2502.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_4830.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12018.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12020.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12021.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1205.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_121.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1213.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5029.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5034.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5037.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5063.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_507.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5070.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5082.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25752.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_509.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25755.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2484.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2046.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_205.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2050.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_20523.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_20539.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_16.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1603.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_24876.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1613.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5187.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5188.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5194.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5218.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5232.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_524.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5534.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5554.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5557.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5240.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5241.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5242.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5243.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5247.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5253.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5258.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_529.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_24879.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_535.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_24888.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5361.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5369.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_11838.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_24893.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_24896.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1188.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_24897.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5388.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_539.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5399.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5408.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5414.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5417.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5420.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5427.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2491.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_544.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_545.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5735.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5740.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5750.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5755.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5757.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5767.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5566.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5567.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5568.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5569.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5570.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5600.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5604.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2492.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25558.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_13569.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1640.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1357.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_24699.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_20357.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_24704.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2471.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_162.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12002.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12006.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12008.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_564.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_568.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2472.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_57.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_570.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_572.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5938.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_594.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5941.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5946.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_24728.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_13738.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25567.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5771.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_580.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_585.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25587.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25592.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_588.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5886.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5887.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5907.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25596.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6057.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6065.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6070.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6071.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6077.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6081.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6084.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6090.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6091.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25736.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_11823.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5913.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5917.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5919.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_5937.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6253.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25738.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25913.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25915.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_20173.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_20180.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_20188.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_20196.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2023.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_16346.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_16359.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25920.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1637.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25938.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25948.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_605.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6441.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6446.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6456.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_25768.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6099.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6106.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_611.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_6112.npy,0.041229047,1.1640159e-05,0.082446456,False
